#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud (Db),Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,ISRC
21,"Homemade Dynamite (Feat. Khalid, Post Malone & SZA) - REMIX","Lorde,Khalid,Post Malone,SZA",64,107,"art pop, metropopolis, nz pop, pop, pop r&b, dfw rap, melodic rap, rap, r&b","Pop, Hip Hop, Electronic, R&B","Homemade Dynamite (Feat. Khalid, Post Malone & SZA) [REMIX]",2017-09-14,03:34,78,55,23,0,18,0,10,-5,C Minor,4,2024-09-20,7rdUtXasA973gmrr2Xxh3E,"Universal Music New Zealand Limited",5A,NZUM71700468
22,"Love Me Like You Do","Twin,Jessica Chertock",54,105,"covertronica","Electronic","Love Me Like You Do",2022-10-21,03:08,68,57,1,0,47,0,20,-7,F Minor,4,2024-09-20,6MyN5SBLVwSoiTIqWzXX7K,"Magic Records",4A,QZS652220680
23,"All My Friends","Snakehips,Tinashe,Chance the Rapper",28,95,"electropop, uk dance, vapor soul, alternative r&b, dance pop, metropopolis, pop, r&b, chicago rap, conscious hip hop, hip hop, pop rap, rap, trap","R&B, Hip Hop, Pop, Electronic","New Year's Eve 2017/18",2017-12-22,03:49,69,52,12,0,18,10,10,-6,C Major,4,2024-09-20,5LQSPjHuwmyzhsN9BwrGec,"Legacy Recordings",8B,GBARL1501370
24,"Can I Get A Witness","SonReal",51,100,"bc underground hip hop, canadian hip hop, canadian old school hip hop, indie pop rap","Hip Hop","One Long Dream",2016-08-11,03:16,77,59,12,0,94,0,10,-5,C Minor,4,2024-09-20,1xq57PikDPbkU2M1WK4unF,"Black Box Recordings Inc.",5A,CABD61705001
25,"Natural Born Lovers","Erik Hassle",23,154,"","","Natural Born Lovers",2015-09-18,03:49,40,60,2,0,45,10,10,-4,G#/A♭ Major,3,2024-09-20,5vfJeS5sIkvmsrhOXnC9Pk,"Record Company TEN/RCA",4B,USRC11500049
26,"Vertigo","Griff",64,180,"alt z, uk pop","Pop","Vertigo",2024-07-12,02:59,54,59,11,0,26,20,10,-7,D Major,4,2024-09-20,5v66VjrhFwSlPqadCrubyb,"Warner Records",10B,GBAHT2300820
27,"Moves (feat. Snoop Dogg)","Olly Murs,Lady Leshurr,Snoop Dogg",47,202,"dance pop, pop, talent show, uk pop, afroswing, birmingham hip hop, trap queen, g funk, gangster rap, hip hop, pop rap, rap, west coast rap","World/Traditional, Hip Hop, Pop, R&B","You Know I Know (Expanded Edition)",2018-11-09,02:45,60,89,11,0,94,20,10,-3,A Minor,4,2024-09-20,0Nkt36AVGOmfV1cJmFr74P,"RCA Records Label",8A,GBARL1801256
28,"Tick Tock (feat. 24kGoldn)","Clean Bandit,Mabel,24kGoldn",63,101,"pop, uk dance, uk funky, uk pop, cali rap, pop rap","Hip Hop, Pop, Electronic","Tick Tock (feat. 24kGoldn)",2020-08-21,02:58,78,71,37,0,95,0,10,-4,C Major,4,2024-09-20,27u7t9d7ZQoyjsCROHuZJ3,"Atlantic Records UK",8B,GBAHS2000775
29,"Whiskey Kisses","MiC LOWRY",24,100,"","","Whiskey Kisses",2017-03-10,03:30,64,75,4,0,75,0,10,-3,B Minor,4,2024-09-20,7EeG1zttpkxfujc8QIjMhs,"Polydor Records",10A,GBUM71701129
30,"Best Life","Spencer Ludwig",37,100,"bossbeat, la pop","Pop","From the Vault",2021-12-10,03:17,71,91,16,0,79,0,30,-6,D Major,4,2024-09-20,5YmTixysstjUwSmJfsdsI2,"Trumpet Records",10B,GBKPL1831306
31,"Doin' the Jive - Electro Swing Bot Mix","The Swing Bot",14,106,"electro swing","Easy listening","Doin' the Jive (Electro Swing Bot Mix)",2024-02-02,03:25,93,76,30,83,38,20,0,-9,F Major,4,2024-09-20,2qbiime4UphiqfrbwOnWly,"Freshly Squeezed",7B,GBJCN2331201
32,"Best Friend (feat. NERVO, The Knocks & ALISA UENO)","Sofi Tukker,NERVO,The Knocks,ALISA UENO",55,102,"edm, australian dance, dutch house, electra, electro house, house, pop dance, progressive electro house, progressive house, alternative dance, indie poptimism, nu disco, ","Rock, Electronic, Pop, R&B","Treehouse",2018-04-13,03:04,70,70,1,8,30,0,10,-6,B Major,4,2024-09-20,6twQJ2KMwNzODCY0HzXP2E,"Ultra Records, LLC",1B,QM37X1700011
33,"Movin' and Groovin'","Sam Cooke",22,119,"classic soul, soul, vocal jazz","R&B, Jazz","The Man Who Invented Soul",2000-09-26,02:53,75,48,54,0,75,0,0,-10,A#/B♭ Major,4,2024-09-23,4jaLgfNiPUQKpMfdTUG00J,"RCA Records Label",6B,USRC16208388
34,"bet u wanna","Sabrina Carpenter",55,102,"pop","Pop","emails i can’t send fwd:",2023-03-17,03:11,59,63,1,0,46,10,40,-7,B Minor,4,2024-09-20,2emeScREzF5sqckc9Lejc4,"Island Records",10A,USUM72210707
35,"Myself","Bazzi",61,196,"pop","Pop","COSMIC",2018-04-12,02:47,75,56,47,0,90,0,0,-6,A Minor,4,2024-09-20,5YLHLxoZsodDWjqSgjhBf3,"iamcosmic",8A,USAT21801524
36,"rEaR vIeW","ZAYN",49,96,"pop, uk pop","Pop","Mind Of Mine (Deluxe Edition)",2016-03-25,03:21,72,61,61,0,69,0,10,-5,A Minor,4,2024-09-20,6LWS6iYUZKYHNl2VwNytpo,"RCA Records Label",8A,USRC11600391
37,"Pon De Replay","Ed Marquis,Emie",61,104,"","","Pon De Replay",2017-04-29,04:17,53,72,12,0,48,20,0,-7,F#/G♭ Minor,4,2024-09-20,6G7r3yTCXVl1lXmFSkzEYB,"Lithuania HQ",11A,QZ22B1791372
38,"Vibe","Mullally",37,100,"uk contemporary r&b","R&B","Vibe",2020-02-21,03:10,79,78,17,0,82,0,10,-5,F#/G♭ Minor,4,2024-09-20,1pDDhg9lxPMxwC3q6Kngg2,"Black Diamond Music",11A,GBMA22036917
39,"Wade In The Water","Eva Cassidy",44,113,"ectofolk","Folk/Acoustic","Eva By Heart",1997-00-00,04:04,65,38,70,0,61,0,10,-11,A#/B♭ Minor,4,2024-09-20,0805TOCWUjT53fRTt5uEgW,"Blix Street Records",3A,USA449847004
40,"Lie","Sasha Alex Sloan",42,104,"alt z","Pop","Only Child",2020-10-16,03:29,72,51,43,0,27,0,10,-7,G#/A♭ Major,4,2024-09-23,2ouNoo43UNurALLYLCapJv,"RCA Records Label",4B,USRC12002163
41,"Floating (feat. Khalid) [filous Remix]","Alina Baraz,filous,Khalid",53,90,"etherpop, deep tropical house, tropical house, pop, pop r&b","Electronic, Pop, R&B","Floating (feat. Khalid) [filous Remix]",2019-02-08,03:20,76,61,47,0,62,10,10,-7,C♯/D♭ Minor,4,2024-09-23,4PlbUZ7l0HPZFcTf31hrkt,"Mom+Pop",12A,USQE91500796
42,"Freaky Town","Susan H",6,105,"","","Freaky Town",2019-08-09,03:02,69,47,38,0,13,0,10,-13,B Major,4,2024-09-23,2W8eE1ARCi9wphhfZlWCWk,"HOUSTON, STREAMS",1B,NL65X1900012
43,"Touch","Shura",49,90,"electropop","Pop","Nothing's Real",2016-07-08,03:34,73,66,57,0,43,20,20,-12,A Minor,4,2024-09-23,2ylVfK4pVfeSV4zxieyT2B,"Polydor Records",8A,GBUM71600706
44,"Fool For Me","Tep No,Jessica Hart",6,103,"deep tropical house, indie poptimism, tropical house, ","Electronic, Pop","Fool For Me",2021-07-23,02:24,83,69,30,0,77,0,0,-4,F Minor,4,2024-09-20,2HX2Uv5uLurWp8RTQYsrUK,"Tep No Records",4A,QZK6N2150486
45,"Sabrina (i am a party)","Fred again..",57,104,"edm, house, stutter house","Electronic","Actual Life (April 14 - December 17 2020)",2021-04-15,03:19,68,82,1,75,13,0,50,-8,G Major,4,2024-09-20,6zJUp1ihdid6Kn3Ndgcy82,"Atlantic Records UK",9B,GBAHS2100152
46,"Tanzen","Clueso",43,99,"german pop, german singer-songwriter","Pop","Tanzen",2020-04-24,02:47,89,50,30,0,80,0,0,-6,A Minor,4,2024-09-20,5CVO4zkI7Q6qBalTtI4meW,"Epic Local",8A,DEE862000452
47,"Comes & Goes","La Felix",25,100,"nz pop","Pop","Comes & Goes",2018-07-23,03:14,85,54,11,0,94,0,0,-9,C Major,4,2024-09-20,40wnjoGYHTZ92rIjRElhqr,"Sidekick Music",8B,TCADR1825162
48,"Freaky Girl","Shaggy,The Kraft",37,100,"dance pop, pop rap, reggae fusion, ","Pop, Hip Hop","Hot Shot",2000-08-08,03:45,90,85,23,0,75,10,30,-5,C♯/D♭ Major,4,2024-09-20,0FyqqKxxvg5g3sa230nos6,"Geffen",3B,USMC10000389
49,"next door (feat. ASTN)","Amelia Moore,ASTN",59,102,"bedroom soul","R&B","next door (feat. ASTN)",2022-09-23,03:28,77,49,52,0,63,0,10,-6,F#/G♭ Major,4,2024-09-20,08HGey7e94Ez3ZurG1IXTP,"Capitol Records",2B,USUM72217587
50,"MIDNIGHT PURPLE","NASAYA,MARO",33,101,"stutter house, musica portuguesa contemporanea","World/Traditional, Electronic","MIDNIGHT PURPLE",2019-06-12,03:47,61,56,48,0,34,10,30,-7,B Major,4,2024-09-20,1uFKaOBb1RWOX9TX4nT6Bg,"CloudKid",1B,DEWO71700060
51,"Forgive Me","Sofi Tukker,Mahmut Orhan",48,100,"edm, turkish deep house, turkish edm","Electronic","WET TENNIS",2022-04-29,03:45,62,69,17,0,46,10,0,-8,F Minor,4,2024-09-20,5T6dWZIl0ePMxWUzKQbhji,"Ultra Records, LLC",4A,QM37X2100014
52,"Vices","John Splithoff",25,100,"nyc pop","Pop","Make It Happen (Deluxe Edition)",2018-11-09,03:16,72,64,37,0,43,10,20,-5,A Minor,4,2024-09-20,1dtdvVAfM4i4GrRHpvSGYv,"East West Records LLC",8A,US39N1800133
53,"Chandelier - Four Tet Remix","Sia,Four Tet",30,174,"pop, electronica, folktronica, indietronica, intelligent dance music, trip hop","Electronic, Folk/Acoustic, Pop, New age","1000 Forms Of Fear (Deluxe Version)",2015-05-04,04:30,52,65,4,0,35,20,10,-7,C♯/D♭ Major,4,2024-09-20,067Zyh0CDMzfAC9Miazlsm,"Monkey Puzzle Records/RCA Records",3B,USRC11401065
54,"Weekend Luv","Quinn Lewis",22,85,"singer-songwriter pop","Pop","Weekend Luv",2018-04-27,03:07,64,44,41,0,70,0,0,-8,A Major,4,2024-09-20,4vLzVx8FMzqXj6C5zl0QGF,"Quinn Lewis",11B,GBKPL1805130
55,"Down In Flames","AJ Mitchell",35,170,"alt z, singer-songwriter pop, teen pop","Pop","Down In Flames",2019-09-20,03:20,54,54,36,0,35,0,0,-7,D#/E♭ Minor,4,2024-09-20,4OGj4cwoDvyMOPZa2mnaiB,"Epic",2A,USSM11905840
