#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud (Db),Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,ISRC
16,"The Half","Ruben",41,90,"norwegian pop","Pop","Melancholic",2019-05-03,02:44,62,65,2,0,35,0,10,-7,D Major,4,2024-09-14,7K3ToTmK5P1z0QK9sByc09,"Universal Music AS",10B,NOKAW1808020
17,"Oh Lord","MiC LOWRY",37,96,"","","Oh Lord",2016-09-16,03:34,28,77,2,0,35,0,0,-7,G Minor,4,2024-09-14,1XUiFMK48Yy4fgds8l9aLH,"Polydor Records",6A,GBUM71604314
18,"Higher Love (feat. Grace Grundy) - Acoustic Mix","Charming Horses,Grace Grundy",33,99,"deep tropical house, german dance, channel pop, viral pop","Pop, Electronic","Higher Love (feat. Grace Grundy) [Acoustic Mix]",2016-10-14,02:38,48,16,95,0,22,0,10,-10,D#/E♭ Major,3,2024-09-14,58TkTrSQarID5TRsBTubvG,"NITRON music",5B,DEBL31602862
19,"empty crown","YAS",44,84,"","","empty crown",2019-04-05,03:34,43,48,37,8,8,0,0,-6,G#/A♭ Minor,4,2024-09-14,5j4hgym3SUadjFieaAIVw0,"bitbird",1A,NLRD51632280
20,"Complicated","ABY iO",24,78,"","","Complicated",2022-04-22,03:01,47,40,60,0,33,0,10,-9,E Major,4,2024-09-14,7inK3ZUdwZ1YhXxq6RuGgD,"Local Music Firm",12B,SE62I2200101
21,"Testify","Robin Thicke",35,180,"dance pop, neo soul, pop rap, r&b, urban contemporary","Pop, R&B, Hip Hop","Testify",2018-12-12,03:20,67,42,74,0,57,0,10,-9,G Major,4,2024-09-14,3KUcJryOB8pwkBO3ffzzZD,"Thicke Music / EMPIRE",9B,USUYG1230719
22,"Let the Rhythm Just","The Polish Ambassador,Ayla Nereo,Mr. Lif",24,98,"electropop, glitch hop, folktronica, high vibe, shamanic, abstract hip hop, alternative hip hop, boston hip hop, conscious hip hop, east coast hip hop","Hip Hop, Pop, Folk/Acoustic, Electronic, New age","Terra Bella",2015-08-07,05:55,82,72,31,0,79,0,0,-7,D Major,4,2024-09-14,0zgkr1a63fSBG9qQq6Yk1W,"Jumpsuit Records, Inc.",10B,USDY41551901
23,"Gone","Phlake,Alina Baraz",37,140,"danish pop, scandinavian r&b, etherpop","Pop, R&B","Weird Invitations",2017-10-06,03:34,51,25,95,0,19,0,10,-10,F Minor,3,2024-09-14,1bTznoPGxp3ygLTHReQtIh,"Sony Music Entertainment",4A,DKADG1700264
24,"Chunks","Phlake",34,88,"danish pop, scandinavian r&b","Pop, R&B","Weird Invitations",2017-10-06,03:31,66,57,29,0,48,20,10,-7,C♯/D♭ Minor,4,2024-09-14,3lFCbvyrJ7soEgTjIkELMT,"Sony Music Entertainment",12A,DKADG1700183
25,"Fear of the Water","SYML",60,93,"modern indie pop","Pop","Hurt for Me",2016-11-18,04:05,46,21,95,88,15,0,10,-18,G Minor,4,2024-09-14,3jVniYVNCrwQvvWJpReosr,"Nettwerk Music Group",6A,TCACQ1628747
